"","Study_l","Group_l","Trial_l","Condition_l","HR_RR","HR_DET","HR_NRLINE","HR_maxL","HR_L","HR_ENTR","HR_LAM","HR_TT","Resp_RR","Resp_DET","Resp_NRLINE","Resp_maxL","Resp_L","Resp_ENTR","Resp_LAM","Resp_TT","typepairs"
"58","2",NA,NA,"TurnTaking","11.5029197809524","96.4030392191617","58174","187","8.41437755698422","2.82522501564777","97.9632189884237","12.8861946581695","3.39235465231593","84.7241303367487","47940","33","3.370337922403","1.60566552995659","92.9399179889463","4.05226456937744","surrogate"
"59","2",NA,NA,"Synchronous","13.0976138150483","89.3194731516635","116475","29","4.43361236316806","2.03990501208586","90.2268422827788","4.58755606367074","5.07986902756686","91.0390374406454","55851","46","4.65492112943367","2.11655692554302","94.1671452383287","6.30220295289431","surrogate"
"60","2",NA,NA,"TurnTaking","8.20538076992869","89.5980695854799","67467","105","4.81014421865505","2.15673815683769","91.5392515778488","5.45279171120796","3.57048769211695","85.2799920286967","55815","25","3.06680999731255","1.41050974846952","90.4169988043045","3.38787358360246","surrogate"
"61","2",NA,NA,"Synchronous","13.6755439999221","97.9710634688719","47717","329","12.3942829599514","2.4818842439415","99.6191602641196","40.0137733714818","4.41492083895076","87.6212272000193","54870","39","3.96333151084381","1.87316985443112","97.3564714272476","6.40011654394236","surrogate"
"62","2",NA,NA,"TurnTaking","11.1093944294789","97.3529285814789","47314","144","10.0902481295177","2.84494280712743","99.1319171844508","18.5823936393869","3.6933877492355","89.3097784991499","51267","32","3.61700509099421","1.73500765929382","97.1829561381117","5.2918961447679","surrogate"
"63","2",NA,NA,"Synchronous","7.26892590527708","85.8289311704299","69825","29","3.94407447189402","1.85891660741309","88.607981549873","4.28161378250983","3.91118892152665","83.5677868587776","47852","32","3.83981860737273","1.82405280306825","93.1656001419001","5.69792217184501","surrogate"
"64","2",NA,NA,"TurnTaking","9.37703108671309","89.3581142295269","76161","90","4.85644883864445","2.16505791424621","92.2130068298057","5.68344798832604","3.62484904318863","81.2097597361809","53159","32","3.11303824375929","1.43322944681558","91.5878219221106","3.61946319137383","surrogate"
"65","2",NA,NA,"Synchronous","22.835434997183","97.6600244840784","66242","330","14.8608888620513","2.07977489325622","99.6468260975673","72.7751050572381","3.68161182829","80.2456430252166","41335","52","4.01795088907705","1.88267617050999","88.6426338498408","5.40465458830461","surrogate"
"66","2",NA,NA,"TurnTaking","9.49490066265673","91.9756444393545","68816","73","5.60177865612648","2.3803848405786","94.308844160678","6.36948289475805","3.69189352361704","82.3286516177215","49678","34","3.43953057691534","1.61508439866556","90.2700619142836","4.25410990009083","surrogate"
"67","2",NA,NA,"Synchronous","7.84350327499813","84.2392874059868","73466","56","3.96999972776523","1.88138342362724","89.1718751805169","4.35345046391607","3.79759219772305","88.4400455297044","42678","49","4.42401237171376","2.02729611893996","94.4315110521952","5.87923592884223","surrogate"
